Product Name,Asset ID,GLB Link,Status,Status Code,Error,Response Time (ms)
"Ray-Ban Doreen - RB2286 901/31 4920",0ec40ef0-b57f-41c3-82e6-52591e4fac1e,"https://synsam.b-cdn.net/KTX/91400.glb",success,200,"",197
"Ray-Ban - RB3756 004/4E 5618",9bee9dda-2dd3-439d-8b01-d15d6428e7be,"https://synsam.b-cdn.net/KTX/92221.glb",success,200,"",179
"Tom Ford - FT1183 01R 5619",117afb07-7801-4ae6-80ac-0b4cccf9cf2f,"https://synsam.b-cdn.net/KTX/92618.glb",success,200,"",242
"Tom Ford - FT1109 72S 5320",39ef272e-e342-486b-b276-e061e9e5c5f6,"https://synsam.b-cdn.net/KTX/92627.glb",success,200,"",225
"Ray-Ban - RB4306 678846 5419",1277231c-c7ad-4ec4-bc18-048a3e948cf3,"https://synsam.b-cdn.net/KTX/91350.glb",success,200,"",196
"Ray-Ban Doreen - RB2286 1292B1 5220",ea36659f-644e-4461-9e57-a2b6ae867ff3,"https://synsam.b-cdn.net/KTX/91390.glb",success,200,"",242
"Ray-Ban - RB3756CH 9269P1 5918",e3839f4d-49a9-4c2d-b026-76f9fb85acbe,"https://synsam.b-cdn.net/KTX/92293.glb",success,200,"",240
"Ray-Ban Explorer 5 - RB3845 919631 6017",11e10091-9564-486b-a851-0b19b8ba59b6,"https://synsam.b-cdn.net/KTX/91344.glb",success,200,"",301
"Ray-Ban Explorer 5 - RB3845 9035R5 6017",3aca5dca-8a1c-429c-be65-19ff7061ac0c,"https://synsam.b-cdn.net/KTX/91340.glb",success,200,"",229
"Ray-Ban - RB3756CH 004/K8 5618",cd0e65eb-6cad-4cb7-b12d-0a49de2ac8af,"https://synsam.b-cdn.net/KTX/92289.glb",success,200,"",230
"Ray-Ban Clubmaster Way - RB2341 990/3R 5419",09213036-2a05-4da2-bbed-1e92191d2d96,"https://synsam.b-cdn.net/KTX/92165.glb",success,200,"",200
"Ray-Ban - RB4451 630631 5320",a20831a8-2333-46f5-ab63-81c3a0ad1580,"https://synsam.b-cdn.net/KTX/92239.glb",success,200,"",276
"Tom Ford - FT1186 01A 5123",3da67f17-2d13-42d0-9b32-1d709ed5790b,"https://synsam.b-cdn.net/KTX/92631.glb",success,200,"",145
"Tom Ford - FT0539 45N 4820",75536e9e-0d3f-465a-bd2a-6e146dda6170,"https://synsam.b-cdn.net/KTX/92613.glb",success,200,"",287
"Ray-Ban - RB3755 004/58 6219",b29bf832-ac7a-482c-b17f-57f9a46406ce,"https://synsam.b-cdn.net/KTX/92211.glb",success,200,"",438
"Ray-Ban - RB3755 001/31 5919",b27f273f-13ec-4789-873c-95b4858ea70a,"https://synsam.b-cdn.net/KTX/92195.glb",success,200,"",146
"Ray-Ban - RB3755 001/57 5919",53612411-23de-4036-b1ff-e1828db040ba,"https://synsam.b-cdn.net/KTX/92197.glb",success,200,"",206
"Tom Ford - FT1175 52B 5618",f1cd0164-7ee6-4ce7-baec-51d7e7d4aff9,"https://synsam.b-cdn.net/KTX/92622.glb",success,200,"",320
"Ray-Ban - RB3756 004/4E 5918",1e5d45e5-a922-47ff-aa47-8807ffeec290,"https://synsam.b-cdn.net/KTX/92222.glb",success,200,"",215
"Tom Ford - FT1068 56Z 6815",430192dd-fc6f-4512-a3ea-86c969b4f99c,"https://synsam.b-cdn.net/KTX/91035.glb",success,200,"",238
"Ray-Ban - RB4401D 601/72 5720",812efb2c-1d60-44f2-8d18-ae43dc97ccf4,"https://synsam.b-cdn.net/KTX/91369.glb",success,200,"",233
"Ray-Ban - RB3756CH 004/4L 5618",f3ed902f-cc22-4884-8570-270b1f184c4a,"https://synsam.b-cdn.net/KTX/92257.glb",success,200,"",152
"Ray-Ban Jim - RB3694 92700A 5320",9570ab21-b7c1-41e9-835b-4c2f867befa3,"https://synsam.b-cdn.net/KTX/91196.glb",success,200,"",304
"Tom Ford - FT1088 45E 5519",d1323fe3-8c7e-49f8-8a34-4348f0b89f0b,"https://synsam.b-cdn.net/KTX/91039.glb",success,200,"",215
"Tom Ford - FT1186 52E 5123",d05a5f7a-dd3c-4778-b520-dfca51e3c4e9,"https://synsam.b-cdn.net/KTX/92633.glb",success,200,"",240
"Ray-Ban - RB4441D 677287 5321",07bfbc23-823d-4f6e-b197-a229c69b8be4,"https://synsam.b-cdn.net/KTX/91386.glb",success,200,"",150
"Tom Ford - FT1158 30N",bf9f583a-99e9-4946-bc06-d082c4a3eead,"https://synsam.b-cdn.net/KTX/92640.glb",success,200,"",400
"Tom Ford - FT1088 72Z 5519",7372ae7c-dfef-4f21-add9-d2c5fdff3cc3,"https://synsam.b-cdn.net/KTX/91040.glb",success,200,"",200
"Ray-Ban - RB3756CH 004/AN 5918",7d21ac67-3827-4080-97ad-35d6d9fd6f80,"https://synsam.b-cdn.net/KTX/92260.glb",success,200,"",198
"Tom Ford - FT0539 53F 4820",e7bd560c-b9c7-44b8-b1c6-35f3aea8d79a,"https://synsam.b-cdn.net/KTX/92612.glb",success,200,"",204
"Tom Ford - FT1188 01A 5024",15c6fa64-2547-4e35-8c09-eb2183ed4750,"https://synsam.b-cdn.net/KTX/92637.glb",success,200,"",202
"Tom Ford - FT1159 30A",c9f9b36e-596e-4ff6-81ac-d5d110855a6a,"https://synsam.b-cdn.net/KTX/92636.glb",success,200,"",207
"Ray-Ban Clubmaster Way - RB2341 143251 5419",742ffc9c-0f54-4e1d-8e3e-3c86401cb6e2,"https://synsam.b-cdn.net/KTX/92145.glb",success,200,"",237
"Ray-Ban - RB4451 601/B1 5020",894aa13f-0c91-49c2-a206-bdb5c3d251bf,"https://synsam.b-cdn.net/KTX/92243.glb",success,200,"",558
"Ray-Ban - RB4401D 601/72 5520",32fcee19-4a34-4c3d-9d3b-5a7720fbe1cf,"https://synsam.b-cdn.net/KTX/91368.glb",success,200,"",429
"Ray-Ban Lukas - RB4454 1359B1 5620",e80b33b2-39de-4c3c-a03a-6ebf089d194a,"https://synsam.b-cdn.net/KTX/92160.glb",success,200,"",230
"Ray-Ban - RB4306 6788V1 5419",890d8308-2e18-4979-b451-d9a74d936422,"https://synsam.b-cdn.net/KTX/91352.glb",success,200,"",185
"Ray-Ban - RB4439D 667587 5421",fbce2c09-15e7-4add-b13b-35c8ae22731b,"https://synsam.b-cdn.net/KTX/91381.glb",success,200,"",203
"Ray-Ban Explorer 5 - RB3845 002/B1 6017",b5630c27-1cb7-49e4-83ee-dc61a8ea0822,"https://synsam.b-cdn.net/KTX/91320.glb",success,200,"",264
"Ray-Ban - RB4334D 601/5 5519",f7bba016-55b6-4e44-ac54-5ac500568776,"https://synsam.b-cdn.net/KTX/91355.glb",success,200,"",205
"Ray-Ban - RB4401D 601/71 5520",1ed3a944-f69e-4f11-a368-a4ceb89300a5,"https://synsam.b-cdn.net/KTX/91364.glb",success,200,"",240
"Tom Ford - FT1187 01A 5220",6b50603f-cfbd-4948-a813-c1dc6bc76604,"https://synsam.b-cdn.net/KTX/92641.glb",success,200,"",153
"Ray-Ban - RB3756 001/33 5918",cd491232-9350-4498-a0fb-ad24afd45b89,"https://synsam.b-cdn.net/KTX/92220.glb",success,200,"",229
"Ray-Ban - RB3756CH 004/4L 5918",c65adec6-fb5d-48a6-bc14-46480575f30e,"https://synsam.b-cdn.net/KTX/92258.glb",success,200,"",210
"Ray-Ban - RB3756 004/R5 5618",b09d30ca-6da6-4e42-b39f-135224c08db1,"https://synsam.b-cdn.net/KTX/92238.glb",success,200,"",267
"Ray-Ban - RB4441D 667787 5321",4154d008-bfc7-4608-9f3c-b820ab01f5ee,"https://synsam.b-cdn.net/KTX/91385.glb",success,200,"",149
"Ray-Ban - RB3756 926931 5618",46c99eaa-8860-493c-afe2-573daaf50de0,"https://synsam.b-cdn.net/KTX/92245.glb",success,200,"",279
"Ray-Ban - RB3756 001/33 5618",8c06d2bc-6ea9-4f99-b580-def83b5fb984,"https://synsam.b-cdn.net/KTX/92219.glb",success,200,"",149
"Ray-Ban Jorge - RB7681S 140171 5220",09377bd3-93ab-4574-b335-23f6a6f275c6,"https://synsam.b-cdn.net/KTX/90351.glb",success,200,"",196
"Ray-Ban - RB3756 001/31 5918",e6a5eda6-e640-4903-9346-63a210d2b124,"https://synsam.b-cdn.net/KTX/92254.glb",success,200,"",223
"Tom Ford - FT1069 01Z 687",f258b257-c868-44c7-8e1a-6f9d6a207e70,"https://synsam.b-cdn.net/KTX/91037.glb",success,200,"",218
"Tom Ford - FT1179 52E 5420",7c47e852-7a87-49e8-ab6c-05bc94953d0a,"https://synsam.b-cdn.net/KTX/92617.glb",success,200,"",230
"Tom Ford - FT1187 25E 5220",9d4785ed-dfbb-4294-910d-decf66614935,"https://synsam.b-cdn.net/KTX/92639.glb",success,200,"",227
"Ray-Ban - RB3756 926931 5918",791ef7f3-324b-45aa-bfb3-71605cf39bea,"https://synsam.b-cdn.net/KTX/92247.glb",success,200,"",242
"Ray-Ban - RB3755 001/GG 6219",3be2fd39-b7d0-4f13-b238-3de254a85001,"https://synsam.b-cdn.net/KTX/92218.glb",success,200,"",178
"Ray-Ban - RB3756 004/R5 5918",36450383-9423-4807-badc-f2668aa97a34,"https://synsam.b-cdn.net/KTX/92240.glb",success,200,"",184
"Ray-Ban Doreen - RB2286 901/31 5220",39d66ffa-04ff-4fba-a925-1715e408f63c,"https://synsam.b-cdn.net/KTX/91401.glb",success,200,"",143
"Ray-Ban Junior - RJ9080S 716887 4516",a942dff8-cacd-4cb6-9d71-89b374de6912,"https://synsam.b-cdn.net/KTX/91218.glb",success,200,"",189
"Ray-Ban - RB3756CH 004/AN 5618",f38cfe60-f0b5-4d5a-9afa-52101be42983,"https://synsam.b-cdn.net/KTX/92259.glb",success,200,"",202
"Ray-Ban - RB3756CH 001/AL 5618",0a694019-7ec1-4dc0-9ea3-a832af607048,"https://synsam.b-cdn.net/KTX/92255.glb",success,200,"",233
"Tom Ford - FT1159 30E",3d13a30b-5351-476a-882f-cba7d72d1844,"https://synsam.b-cdn.net/KTX/92638.glb",success,200,"",140
"Ray-Ban - RB3755 001/31 6219",c94cb91a-0ea0-412e-b972-7ce3e7836f85,"https://synsam.b-cdn.net/KTX/92196.glb",success,200,"",197
"Ray-Ban - RB4441D 678793 5321",72c736b2-0f8d-4905-a154-f0abab93e27a,"https://synsam.b-cdn.net/KTX/91388.glb",success,200,"",231
"Tom Ford - FT0248 53V 5120",7556ae79-d369-4212-9700-82a44f0dcb15,"https://synsam.b-cdn.net/KTX/92620.glb",success,200,"",241
"Ray-Ban Doreen - RB2286 1292B1 4920",840da7e6-7924-4fd1-a107-3cf6bc1aff80,"https://synsam.b-cdn.net/KTX/91296.glb",success,200,"",249
"Ray-Ban - RB3755 003/R5 5919",72ab5ef7-9c8e-4d7c-b4c2-73602209056a,"https://synsam.b-cdn.net/KTX/92206.glb",success,200,"",248
"Ray-Ban - RB3756CH 004/K8 5918",87c349bf-809e-415c-a0a8-bdc868fb35ec,"https://synsam.b-cdn.net/KTX/92291.glb",success,200,"",222
"Ray-Ban - RB4439D 901/72 5421",3526ed6e-d099-4bab-b5d2-95f51a8402fa,"https://synsam.b-cdn.net/KTX/91382.glb",success,200,"",137
"Tom Ford - FT1175 01A 5618",d2d48c19-9134-46e8-a811-8f5cc279a34b,"https://synsam.b-cdn.net/KTX/92619.glb",success,200,"",243
"Ray-Ban Explorer 5 - RB3845 003/4E 6017",3a9d3401-d943-42ea-b926-fd95a87c267b,"https://synsam.b-cdn.net/KTX/91326.glb",success,200,"",183
"Ray-Ban - RB3755 003/R5 6219",bf2cba75-d53b-4bc4-914f-45a4188f8d94,"https://synsam.b-cdn.net/KTX/92207.glb",success,200,"",217
"Ray-Ban - RB4451 630631 5020",6464bbe9-57ab-41f1-ac80-d96299465c56,"https://synsam.b-cdn.net/KTX/92241.glb",success,200,"",226
"Tom Ford - FT1186 25E 5123",aacf56d5-0666-44f3-8b71-b6260b9d5989,"https://synsam.b-cdn.net/KTX/92634.glb",success,200,"",208
"Ray-Ban - RB4439D 623173 5421",68953d00-8aad-409f-9b65-2182b0f01323,"https://synsam.b-cdn.net/KTX/91380.glb",success,200,"",137
"Ray-Ban - RB4439D 901/87 5421",46fce9e9-6bba-4849-9ee8-1d06ef3dcba0,"https://synsam.b-cdn.net/KTX/91383.glb",success,200,"",210
"Ray-Ban Zuri - RB4455 135987 4919",6e37cb6f-2f17-43c9-aa52-89583c913229,"https://synsam.b-cdn.net/KTX/92142.glb",success,200,"",234
"Gucci - GG1562S 004 6217",ba037666-5bdd-41a7-8041-a1cc769cbed1,"https://synsam.b-cdn.net/KTX/92780.glb",success,200,"",148
"Ray-Ban Jack - RB3565 927533 5520",ac42d6cd-201d-43fc-acc1-88dd15202848,"https://synsam.b-cdn.net/KTX/92180.glb",success,200,"",254
"Ray-Ban - RB4840S 665787 5221",b2352cf8-668e-4940-84d3-1277f1d8f88c,"https://synsam.b-cdn.net/KTX/91371.glb",success,200,"",210
"Oakley Gascan - Prizm Sapphire OO9014-D460",df4df045-2fbd-435c-ac7c-3184da16641b,"https://synsam.b-cdn.net/KTX/91922.glb",success,200,"",222
"Ray-Ban - RB3751CH 002/4L 6117",8f472cd0-1c6d-487b-a2df-a4a188232c34,"https://synsam.b-cdn.net/KTX/91302.glb",success,200,"",143
"Oakley Gibston XL - Prizm Black Polarized OO9470-0262",242d82d7-456c-4cef-a013-56f97b92faa7,"https://synsam.b-cdn.net/KTX/91105.glb",success,200,"",281
"Ray-Ban Meta Wayfarer - RW4006 601/71 5022",69ddc2f8-50d5-4eb7-9ef7-ee6db0b3b25d,"https://synsam.b-cdn.net/KTX/93233.glb",success,200,"",151
"Ray-Ban - RB4840S 6124T5 5221",ddbe772b-19b7-45ad-b7ce-7514bcf7179f,"https://synsam.b-cdn.net/KTX/91373.glb",success,200,"",207
"Bottega Veneta - BV1298SA 004 5521",b493610d-6d47-4824-9c2a-c36c806be255,"https://synsam.b-cdn.net/KTX/92769.glb",success,200,"",196
"Ray-Ban - RB3751CH 004/3R 6117",7791350a-a977-4680-ac55-36032a7f0027,"https://synsam.b-cdn.net/KTX/91309.glb",success,200,"",140
"Ray-Ban Erik - RB4398 140432 5320",5e8ec076-456d-4792-bcbe-708e8192f3b3,"https://synsam.b-cdn.net/KTX/91359.glb",success,200,"",234
"Oakley Bisphaera - Prizm Black OO9400-2168",7e8ae8af-1cb6-4970-a75f-b43d3d7a99bc,"https://synsam.b-cdn.net/KTX/91962.glb",success,200,"",248
"Oakley Bisphaera - Prizm Deep Water Polarized OO9400-0968",3391694a-7706-4516-b1fb-593780a7b2fc,"https://synsam.b-cdn.net/KTX/91455.glb",success,200,"",174
"Smith Squad - Chromapop Sun Black 0Jz",24384489-f6c6-45b1-bd3b-b608b06d733c,"https://synsam.b-cdn.net/KTX/89509.glb",success,200,"",215
"Ray-Ban - RB4453 601711 5920",a0893fab-878e-4ae3-900a-9f0925bb0dde,"https://synsam.b-cdn.net/KTX/92173.glb",success,200,"",213
"Ray-Ban Oval - RB3547 001/51 5421",62d375e4-3494-462c-b11a-89364ccd618d,"https://synsam.b-cdn.net/KTX/91182.glb",success,200,"",146
"Ray-Ban - RB4451 630658 5020",c3458f34-a875-4acd-b684-76287a86b413,"https://synsam.b-cdn.net/KTX/92227.glb",success,200,"",202
"Gucci - GG1823SA 001 5718",38c82ee8-d359-493e-924c-33df930a8cd7,"https://synsam.b-cdn.net/KTX/92364.glb",success,200,"",183
"POC Zonula - Partly Sunny Orange Pargasite Green",3b262954-c205-48cf-a45a-1bce6f28c8e0,"https://synsam.b-cdn.net/KTX/91506.glb",success,200,"",255
"Gucci - GG1732SK 002 5520",579e9afa-84b0-4c13-b1e5-b81077d40fac,"https://synsam.b-cdn.net/KTX/92372.glb",success,200,"",154
"Persol - PO3323S 116931 5322",aaf6e520-6e45-428f-8b52-f54295a116e7,"https://synsam.b-cdn.net/KTX/90060.glb",success,200,"",173
"Gucci - GG1646S 006 4921",d8095e6d-fce7-4964-a52c-ec287b3d5d52,"https://synsam.b-cdn.net/KTX/92377.glb",success,200,"",333
"Giorgio Armani - AR6163J 300111 4922",34b7ca17-da69-4d52-9eed-ae22f004092e,"https://synsam.b-cdn.net/KTX/91884.glb",success,200,"",275
"Eco - BASALT BLK 5220",baad9c06-0e05-4571-9c03-7ebfc5edae64,"https://synsam.b-cdn.net/KTX/92717.glb",success,200,"",247
"David Beckham - DB 7041/S FLAT WR9 4925",b84bfc1a-6a15-42c7-8198-591fd14e3e0e,"https://synsam.b-cdn.net/KTX/91779.glb",success,200,"",369
"Ray-Ban - RB4451 680451 5020",0c208023-9c20-47bd-bd5d-77538a635e61,"https://synsam.b-cdn.net/KTX/92229.glb",success,200,"",222
"Gucci - GG1676S 005 6014",4d05c3cb-d1d8-497e-8b2b-120df5d883aa,"https://synsam.b-cdn.net/KTX/92363.glb",success,200,"",202
"Gucci - GG1722SA 005 5323",39525e34-12e7-4dd0-ac45-3f2241ccdefa,"https://synsam.b-cdn.net/KTX/92378.glb",success,200,"",300
"Gucci - GG1718S 005 5123",0a3ee640-963d-4b89-a530-59ba6e30370c,"https://synsam.b-cdn.net/KTX/92395.glb",success,200,"",217
"Gucci - GG1701S 002 6115",a1a1e388-3ea2-48c2-a54d-9a078cab20c2,"https://synsam.b-cdn.net/KTX/92392.glb",success,200,"",208
"Ray-Ban - RB4451 680133 5320",fd12721d-293d-4237-ab34-ea8500b90425,"https://synsam.b-cdn.net/KTX/92236.glb",success,200,"",234
"Persol - PO9649S 96/56 5518",d7497759-174d-4473-b04c-ba347919d5a9,"https://synsam.b-cdn.net/KTX/74640.glb",success,200,"",220
"David Beckham - DB 7041/S FLAT FMP 4925",57f25f19-73ab-4b2a-886d-5b1431ee66d3,"https://synsam.b-cdn.net/KTX/91777.glb",success,200,"",218
"Gucci - GG1325S 010 5419",f4b9096f-8296-4d7c-b992-8d669dd61eac,"https://synsam.b-cdn.net/KTX/92384.glb",success,200,"",232
"Ray-Ban - RB2216 1430GK 5818",9a502ede-2898-4547-9ef5-4a31e8703ddd,"https://synsam.b-cdn.net/KTX/92116.glb",success,200,"",253
"Gucci - GG1677S 001 6211",a469cdce-a6c0-4152-9c20-d12e468f3de3,"https://synsam.b-cdn.net/KTX/92365.glb",success,200,"",214
"Ray-Ban - RB2215 143151 5920",4f051a23-a82f-43fc-9ea3-25eab9210bf6,"https://synsam.b-cdn.net/KTX/92101.glb",success,200,"",265
"Gucci - GG1677S 005 6211",5f8e0071-2f20-430a-89e1-30b82108ddde,"https://synsam.b-cdn.net/KTX/92367.glb",success,200,"",219
"Ray-Ban - RB2216 901/B1 6118",1bd20e6f-b454-438d-90c0-948909e18717,"https://synsam.b-cdn.net/KTX/92124.glb",success,200,"",197
"Giorgio Armani - AR6163J 300673 4922",11bd0ac4-5785-4132-a3e3-b710231e8870,"https://synsam.b-cdn.net/KTX/91889.glb",success,200,"",247
"Ray-Ban - RB2216 901/B1 5818",226b33a1-d3d6-47ed-a93c-8f46f02e782e,"https://synsam.b-cdn.net/KTX/92123.glb",success,200,"",188
"Ray-Ban - RB4451 680133 5020",3b6e6fe8-75a3-44d4-99d9-be6fe69e16c4,"https://synsam.b-cdn.net/KTX/92237.glb",success,200,"",196
"David Beckham - DB 7128/S 6C5 5818",1dcfb383-6bc6-40a7-9562-7bed12d7d374,"https://synsam.b-cdn.net/KTX/91788.glb",success,200,"",154
"Gucci - GG1719S 001 5123",afb9ada9-eed0-4bbe-85f1-43ce6c577a93,"https://synsam.b-cdn.net/KTX/92391.glb",success,200,"",206
"Ray-Ban - RB2216 1430GK 6118",c1134caa-7ad7-478e-9a12-584a525d9d30,"https://synsam.b-cdn.net/KTX/92118.glb",success,200,"",281
"Ray-Ban - RB4451 6803R5 5320",d073db67-dbd2-46ee-aca9-dba527e43f83,"https://synsam.b-cdn.net/KTX/92230.glb",success,200,"",654
"Gucci - GG1722SA 002 5323",d25d1919-4de0-449f-b8ba-a3d0c2c0188c,"https://synsam.b-cdn.net/KTX/92381.glb",success,200,"",148
"David Beckham - DB 1160/S EX4 5120",8f9fbf00-e107-43ba-85fe-31986418832e,"https://synsam.b-cdn.net/KTX/91784.glb",success,200,"",256
"Ray-Ban - RB2216 902/33 6118",2d8c1777-4081-4aa3-913e-a3b5e7fdd7d8,"https://synsam.b-cdn.net/KTX/92126.glb",success,200,"",218
"Persol - PO3272S 95/31 5320",60590ffe-9b7f-403d-8cdf-f4004573d85e,"https://synsam.b-cdn.net/KTX/92325.glb",success,200,"",204
"Ray-Ban - RB2216 143185 6118",3df88958-99e9-41f1-94c5-46ccc902eeec,"https://synsam.b-cdn.net/KTX/92120.glb",success,200,"",670
"Ray-Ban - RB2215 14293B 5920",3a7a742b-d63c-4c40-aec0-958ee537c688,"https://synsam.b-cdn.net/KTX/92097.glb",success,200,"",234
"Ray-Ban - RB4451 680271 5020",03f4ddca-d092-4d54-b39a-6d7aaf51e219,"https://synsam.b-cdn.net/KTX/92233.glb",success,200,"",196
"Gucci - GG1646S 005 4921",e3e94aa8-973e-40ae-b1dc-980947c07396,"https://synsam.b-cdn.net/KTX/92376.glb",success,200,"",356
"Giorgio Armani - 0AR6068 50 300187",d12cc612-914e-49a7-82a0-09f6764658b8,"https://synsam.b-cdn.net/KTX/78902.glb",success,200,"",211
"CHIMI - X14 Black",81f6ef26-3c37-4752-b9c6-b7e6037eed63,"https://synsam.b-cdn.net/KTX/92457.glb",success,200,"",201
"Giorgio Armani - AR8219U 587956 5222",abc31169-ccc5-4898-9efb-1702615100ff,"https://synsam.b-cdn.net/KTX/91893.glb",success,200,"",224
"Gucci - GG1680S 001 5217",21dc7740-08b0-4bbf-b2b3-3f54b39b75d4,"https://synsam.b-cdn.net/KTX/92368.glb",success,200,"",134
"Gucci - GG1719S 003 5123",5078f6d9-8062-449d-9ffa-df575ba10c49,"https://synsam.b-cdn.net/KTX/92388.glb",success,200,"",178
"Dolce & Gabbana - DG4476 502/73 5617",365403b7-635f-483a-b662-965d969507fa,"https://synsam.b-cdn.net/KTX/91886.glb",success,200,"",192
"Giorgio Armani - AR8219U 616314 5222",69abd2f3-c23a-4aa7-a25a-79830b9c87d3,"https://synsam.b-cdn.net/KTX/91894.glb",success,200,"",236
"Gucci - GG1668S 005 5221",d68fea87-8ef0-45f4-af5b-a9dbc969f157,"https://synsam.b-cdn.net/KTX/92361.glb",success,200,"",196
"Gucci - GG1701S 001 6115",2e53fea0-375b-4e55-880e-33061e12adfa,"https://synsam.b-cdn.net/KTX/92390.glb",success,200,"",203
"Giorgio Armani - AR8211 6070R5 5220",ec1ec73c-0edf-416a-921b-9e617b9a513b,"https://synsam.b-cdn.net/KTX/91892.glb",success,200,"",197
"David Beckham - DB 1159/S 807 5815",2f799ca1-7545-42fd-aed9-84bb6faf1bf5,"https://synsam.b-cdn.net/KTX/91780.glb",success,200,"",252
"Ray-Ban - RB4451 630658 5320",037d9249-3c73-4375-af34-053623415249,"https://synsam.b-cdn.net/KTX/92226.glb",success,200,"",197
"Gucci - GG1732SK 004 5520",5cb13d95-e167-41ec-9d03-5fa04a25bf33,"https://synsam.b-cdn.net/KTX/92370.glb",success,200,"",266
"Ray-Ban - RB2216 14290A 5818",c70d06bb-216c-48b3-b325-81ef04597949,"https://synsam.b-cdn.net/KTX/92114.glb",success,200,"",260
"Ray-Ban - RB4451 680451 5320",50eca0b7-d88a-4989-91fa-0ab04a6d9ee0,"https://synsam.b-cdn.net/KTX/92228.glb",success,200,"",217
"Gucci - GG1681S 008 5314",ec25bfa5-f880-454d-b9a7-5434d49d7514,"https://synsam.b-cdn.net/KTX/92371.glb",success,200,"",216
"Ray-Ban - RB2216 14290A 6118",2df0030f-0932-4e31-b2bc-7c69970b177f,"https://synsam.b-cdn.net/KTX/92115.glb",success,200,"",206
"Eco - BASALT SGREY 5022",183121cb-669b-4d70-863d-bcbfb1ec13c2,"https://synsam.b-cdn.net/KTX/92716.glb",success,200,"",183
"Ray-Ban - RB2215 143151 5620",e5ac13f3-e9c8-479b-bb5f-ca72064f200c,"https://synsam.b-cdn.net/KTX/92100.glb",success,200,"",249
"Gucci - GG1736S 004 99",747aeb79-ac4d-41c8-84de-1efd156e398c,"https://synsam.b-cdn.net/KTX/92369.glb",success,200,"",193
"Ray-Ban - RB2216 901/31 6118",b4cede85-306f-478c-8641-63bd6226b3e2,"https://synsam.b-cdn.net/KTX/92122.glb",success,200,"",212
"Ray-Ban - RB2203 1430GK 5220",a7672234-8319-438b-a0b8-e67fd467d663,"https://synsam.b-cdn.net/KTX/92078.glb",success,200,"",291
"David Beckham - DB 7128/S FT3 5818",c7be0a05-3185-4857-b2f3-0b0d64a16d06,"https://synsam.b-cdn.net/KTX/91787.glb",success,200,"",227
"Gucci - GG1326S 008 5819",410a7d85-8614-4686-b898-df489e417e21,"https://synsam.b-cdn.net/KTX/92379.glb",success,200,"",251
"David Beckham - DB 7121/G/S RHL 6018",cc9cad22-1f7b-4782-9cbe-82f34ddaeb05,"https://synsam.b-cdn.net/KTX/91786.glb",success,200,"",235
"Gucci - GG1670SK 001 5221",e8026233-e62c-4bdb-9ce9-9abb32a54436,"https://synsam.b-cdn.net/KTX/92362.glb",success,200,"",210
"Oscar Eide - Aure C40 5418 145",2da7807d-6c9d-4770-bb59-a91cc5dd5b81,"https://synsam.b-cdn.net/KTX/89059.glb",success,200,"",211
"CHIMI - 03 Tortoise",300dbe7a-9b1b-49a2-bb71-3c61e6dcec9e,"https://synsam.b-cdn.net/KTX/92453.glb",success,200,"",221
"Gucci - GG1722SA 001 5323",01272bcc-3921-4fc1-b57f-4b8592b60b81,"https://synsam.b-cdn.net/KTX/92386.glb",success,200,"",185
"Ray-Ban - RB4451 6803R5 5020",cb0e7265-37a0-490d-ab1f-22c51d4e9026,"https://synsam.b-cdn.net/KTX/92231.glb",success,200,"",220
"David Beckham - DB 1159/S EX4 5815",73e5b6ff-9648-49d6-ba20-0996c7733a5e,"https://synsam.b-cdn.net/KTX/91776.glb",success,200,"",248
"Ray-Ban - RB4451 680271 5320",7e3e95ec-6e5c-4600-b2e4-26cd63a3eda4,"https://synsam.b-cdn.net/KTX/92232.glb",success,200,"",225
"Eco - STONE OMBL 5419",1f724fcc-aba3-4383-81b1-8ffd5afe734e,"https://synsam.b-cdn.net/KTX/92722.glb",success,200,"",183
"Gucci - GG1664S 002 5121",35a4a848-9a1e-4c01-a89a-87becf75f9db,"https://synsam.b-cdn.net/KTX/92373.glb",success,200,"",229
"CHIMI - 06 Brown",863011c0-8e2c-488d-bea6-8f718d2aa697,"https://synsam.b-cdn.net/KTX/90644.glb",success,200,"",230
"CHIMI - Sierra Black",558a08f3-03c7-46db-98fd-14afc6e449ba,"https://synsam.b-cdn.net/KTX/91525.glb",success,200,"",199
"POC POCito Retina - Clarity POCito Retina Fluorescent Yellow/Green",c1f74a4b-981c-4072-a733-f2c5bb50d37e,"https://synsam.b-cdn.net/KTX/89661.glb",success,200,"",194
"Gucci - GG1688S 001 5418",1f9bc371-483d-48be-8265-b05340456994,"https://synsam.b-cdn.net/KTX/92385.glb",success,200,"",187
"Gucci - GG1325S 011 5419",b08ad5ca-6640-4783-b55c-776a10e6d7c6,"https://synsam.b-cdn.net/KTX/92383.glb",success,200,"",227
"Gucci - GG1778S 001 5817",e58a6f48-b224-4e4c-9e42-6eb3c7a6a205,"https://synsam.b-cdn.net/KTX/92366.glb",success,200,"",229
"Gucci - GG1718S 001 5123",5cebd427-84a7-4c1b-b142-71be1a4288c9,"https://synsam.b-cdn.net/KTX/92393.glb",success,200,"",466
"Ray-Ban - RB2216 902/57 5818",d9f9660b-a0ed-4060-ae46-892e7b3ae896,"https://synsam.b-cdn.net/KTX/92127.glb",success,200,"",178
